Datum,OpgenomenCumulatief
2020-07-13,2949
2020-07-14,2949
2020-07-15,2950
2020-07-16,2951
2020-07-17,2951
2020-07-18,2951
2020-07-19,2952
2020-07-20,2953
2020-07-21,2956
2020-07-22,2957
2020-07-23,2958
2020-07-24,2959
2020-07-25,2960
2020-07-26,2963
2020-07-27,2966
2020-07-28,2966
2020-07-29,2966
2020-07-30,2969
2020-07-31,2973
2020-08-01,2975
2020-08-02,2977
2020-08-03,2980
2020-08-04,2983
2020-08-05,2985
2020-08-06,2987
2020-08-07,2988
2020-08-08,2989
2020-08-09,2995
2020-08-10,2999
2020-08-11,3002
2020-08-12,3006
2020-08-13,3010
2020-08-14,3016
2020-08-15,3017
2020-08-16,3021
2020-08-17,3029
2020-08-18,3031
2020-08-19,3034
2020-08-20,3040
2020-08-21,3045
2020-08-22,3045
2020-08-23,3050
2020-08-24,3052
2020-08-25,3055
2020-08-26,3055
2020-08-27,3058
2020-08-28,3060
2020-08-29,3063
2020-08-30,3066
2020-08-31,3067
2020-09-01,3069
2020-09-02,3071
2020-09-03,3074
2020-09-04,3078
2020-09-05,3079
2020-09-06,3083
2020-09-07,3086
2020-09-08,3089
2020-09-09,3093
2020-09-10,3098
2020-09-11,3104
2020-09-12,3110
2020-09-13,3114
2020-09-14,3125
2020-09-15,3129
2020-09-16,3130
2020-09-17,3134
2020-09-18,3141
2020-09-19,3155
2020-09-20,3168
2020-09-21,3181
2020-09-22,3192
2020-09-23,3205
2020-09-24,3216
2020-09-25,3234
2020-09-26,3247
2020-09-27,3265
2020-09-28,3280
2020-09-29,3303
2020-09-30,3319
2020-10-01,3332
2020-10-02,3346
2020-10-03,3365
2020-10-04,3387
2020-10-05,3415
2020-10-06,3449
2020-10-07,3479
2020-10-08,3501
2020-10-09,3529
2020-10-10,3556
2020-10-11,3575
2020-10-12,3616
2020-10-13,3652
2020-10-14,3687
2020-10-15,3725
2020-10-16,3781
2020-10-17,3811
2020-10-18,3852
2020-10-19,3912
2020-10-20,3962
2020-10-21,4011
2020-10-22,4054
2020-10-23,4107
2020-10-24,4146
2020-10-25,4194
2020-10-26,4253
2020-10-27,4303
2020-10-28,4354
2020-10-29,4401
2020-10-30,4443
2020-10-31,4491
2020-11-01,4534
2020-11-02,4594
2020-11-03,4627
2020-11-04,4667
2020-11-05,4703
2020-11-06,4738
2020-11-07,4777
2020-11-08,4821
2020-11-09,4862
2020-11-10,4899
2020-11-11,4935
2020-11-12,4976
2020-11-13,5007
2020-11-14,5030
2020-11-15,5064
2020-11-16,5101
2020-11-17,5130
2020-11-18,5162
2020-11-19,5201
2020-11-20,5230
2020-11-21,5250
2020-11-22,5275
2020-11-23,5300
2020-11-24,5335
2020-11-25,5376
2020-11-26,5406
2020-11-27,5424
2020-11-28,5445
2020-11-29,5464
2020-11-30,5490
2020-12-01,5520
2020-12-02,5550
2020-12-03,5580
2020-12-04,5613
2020-12-05,5638
2020-12-06,5666
2020-12-07,5687
2020-12-08,5728
2020-12-09,5760
2020-12-10,5794
2020-12-11,5830
2020-12-12,5852
2020-12-13,5894
2020-12-14,5919
2020-12-15,5965
2020-12-16,6001
2020-12-17,6049
2020-12-18,6088
2020-12-19,6131
2020-12-20,6186
2020-12-21,6218
2020-12-22,6261
2020-12-23,6309
2020-12-24,6358
2020-12-25,6394
2020-12-26,6436
2020-12-27,6480
2020-12-28,6549
2020-12-29,6611
2020-12-30,6658
2020-12-31,6698
2021-01-01,6738
2021-01-02,6777
2021-01-03,6821
2021-01-04,6880
2021-01-05,6934
2021-01-06,6979
2021-01-07,7017
2021-01-08,7062
2021-01-09,7094
2021-01-10,7126
2021-01-11,7164
2021-01-12,7210
2021-01-13,7247
2021-01-14,7281
2021-01-15,7318
2021-01-16,7345
2021-01-17,7383
2021-01-18,7425
2021-01-19,7458
2021-01-20,7491
2021-01-21,7532
2021-01-22,7568
2021-01-23,7603
2021-01-24,7630
2021-01-25,7684
2021-01-26,7719
2021-01-27,7747
2021-01-28,7791
2021-01-29,7818
2021-01-30,7849
2021-01-31,7886
2021-02-01,7917
2021-02-02,7945
2021-02-03,7975
2021-02-04,8000
2021-02-05,8019
2021-02-06,8039
2021-02-07,8061
2021-02-08,8093
2021-02-09,8113
2021-02-10,8143
2021-02-11,8173
2021-02-12,8206
2021-02-13,8228
2021-02-14,8255
2021-02-15,8291
2021-02-16,8330
2021-02-17,8366
2021-02-18,8392
2021-02-19,8425
2021-02-20,8464
2021-02-21,8500
2021-02-22,8532
2021-02-23,8559
2021-02-24,8591
2021-02-25,8638
2021-02-26,8666
2021-02-27,8689
2021-02-28,8732
2021-03-01,8785
2021-03-02,8824
2021-03-03,8858
2021-03-04,8901
2021-03-05,8939
2021-03-06,8976
2021-03-07,9011
2021-03-08,9055
2021-03-09,9089
2021-03-10,9133
2021-03-11,9175
2021-03-12,9206
2021-03-13,9242
2021-03-14,9285
2021-03-15,9330
2021-03-16,9376
2021-03-17,9414
2021-03-18,9467
2021-03-19,9515
2021-03-20,9552
2021-03-21,9606
2021-03-22,9647
2021-03-23,9687
2021-03-24,9725
2021-03-25,9785
2021-03-26,9846
2021-03-27,9885
2021-03-28,9921
2021-03-29,9971
2021-03-30,10021
2021-03-31,10081
2021-04-01,10128
2021-04-02,10198
2021-04-03,10245
2021-04-04,10300
2021-04-05,10354
2021-04-06,10410
2021-04-07,10479
2021-04-08,10525
2021-04-09,10580
2021-04-10,10633
2021-04-11,10691
2021-04-12,10740
2021-04-13,10785
2021-04-14,10840
2021-04-15,10903
2021-04-16,10957
2021-04-17,11011
2021-04-18,11066
2021-04-19,11133
2021-04-20,11185
2021-04-21,11239
2021-04-22,11285
2021-04-23,11350
2021-04-24,11402
2021-04-25,11446
2021-04-26,11507
2021-04-27,11561
2021-04-28,11610
2021-04-29,11677
2021-04-30,11727
2021-05-01,11765
2021-05-02,11833
2021-05-03,11884
2021-05-04,11935
2021-05-05,11980
2021-05-06,12024
2021-05-07,12071
2021-05-08,12109
2021-05-09,12145
2021-05-10,12181
2021-05-11,12222
2021-05-12,12262
2021-05-13,12290
2021-05-14,12323
2021-05-15,12356
2021-05-16,12382
2021-05-17,12421
2021-05-18,12455
2021-05-19,12480
2021-05-20,12503
2021-05-21,12526
2021-05-22,12553
2021-05-23,12574
2021-05-24,12604
2021-05-25,12622
2021-05-26,12635
2021-05-27,12652
2021-05-28,12669
2021-05-29,12679
2021-05-30,12693
2021-05-31,12703
2021-06-01,12710
2021-06-02,12723
2021-06-03,12729
2021-06-04,12734
2021-06-05,12741
2021-06-06,12746
2021-06-07,12752
2021-06-08,12760
2021-06-09,12770
2021-06-10,12774
2021-06-11,12780
2021-06-12,12787
2021-06-13,12789
2021-06-14,12796
2021-06-15,12800
2021-06-16,12806
2021-06-17,12811
2021-06-18,12814
2021-06-19,12819
2021-06-20,12822
2021-06-21,12828
2021-06-22,12832
2021-06-23,12833
2021-06-24,12834
2021-06-25,12836
2021-06-26,12836
2021-06-27,12840
2021-06-28,12842
2021-06-29,12842
2021-06-30,12843
2021-07-01,12844
