Datum,Opgenomen
2020-07-23,27
2020-07-24,25
2020-07-25,22
2020-07-26,23
2020-07-27,26
2020-07-28,26
2020-07-29,25
2020-07-30,27
2020-07-31,30
2020-08-01,31
2020-08-02,32
2020-08-03,35
2020-08-04,37
2020-08-05,36
2020-08-06,39
2020-08-07,39
2020-08-08,40
2020-08-09,45
2020-08-10,43
2020-08-11,46
2020-08-12,46
2020-08-13,43
2020-08-14,48
2020-08-15,46
2020-08-16,47
2020-08-17,55
2020-08-18,51
2020-08-19,50
2020-08-20,52
2020-08-21,55
2020-08-22,51
2020-08-23,53
2020-08-24,53
2020-08-25,48
2020-08-26,46
2020-08-27,46
2020-08-28,44
2020-08-29,44
2020-08-30,49
2020-08-31,48
2020-09-01,44
2020-09-02,43
2020-09-03,44
2020-09-04,48
2020-09-05,44
2020-09-06,48
2020-09-07,49
2020-09-08,48
2020-09-09,49
2020-09-10,52
2020-09-11,57
2020-09-12,60
2020-09-13,62
2020-09-14,73
2020-09-15,73
2020-09-16,68
2020-09-17,68
2020-09-18,72
2020-09-19,85
2020-09-20,96
2020-09-21,105
2020-09-22,112
2020-09-23,121
2020-09-24,128
2020-09-25,142
2020-09-26,147
2020-09-27,158
2020-09-28,165
2020-09-29,175
2020-09-30,178
2020-10-01,183
2020-10-02,183
2020-10-03,192
2020-10-04,203
2020-10-05,217
2020-10-06,240
2020-10-07,253
2020-10-08,258
2020-10-09,274
2020-10-10,274
2020-10-11,280
2020-10-12,302
2020-10-13,321
2020-10-14,342
2020-10-15,362
2020-10-16,399
2020-10-17,393
2020-10-18,416
2020-10-19,454
2020-10-20,480
2020-10-21,496
2020-10-22,509
2020-10-23,523
2020-10-24,528
2020-10-25,544
2020-10-26,570
2020-10-27,581
2020-10-28,599
2020-10-29,610
2020-10-30,617
2020-10-31,625
2020-11-01,633
2020-11-02,658
2020-11-03,653
2020-11-04,658
2020-11-05,650
2020-11-06,647
2020-11-07,639
2020-11-08,644
2020-11-09,645
2020-11-10,648
2020-11-11,643
2020-11-12,648
2020-11-13,650
2020-11-14,618
2020-11-15,621
2020-11-16,617
2020-11-17,604
2020-11-18,588
2020-11-19,590
2020-11-20,581
2020-11-21,567
2020-11-22,562
2020-11-23,564
2020-11-24,557
2020-11-25,564
2020-11-26,559
2020-11-27,542
2020-11-28,536
2020-11-29,521
2020-11-30,518
2020-12-01,511
2020-12-02,512
2020-12-03,500
2020-12-04,510
2020-12-05,504
2020-12-06,509
2020-12-07,505
2020-12-08,515
2020-12-09,507
2020-12-10,513
2020-12-11,509
2020-12-12,506
2020-12-13,530
2020-12-14,536
2020-12-15,549
2020-12-16,559
2020-12-17,584
2020-12-18,591
2020-12-19,602
2020-12-20,624
2020-12-21,622
2020-12-22,630
2020-12-23,647
2020-12-24,652
2020-12-25,645
2020-12-26,658
2020-12-27,673
2020-12-28,708
2020-12-29,728
2020-12-30,738
2020-12-31,739
2021-01-01,726
2021-01-02,730
2021-01-03,732
2021-01-04,750
2021-01-05,747
2021-01-06,735
2021-01-07,733
2021-01-08,730
2021-01-09,711
2021-01-10,707
2021-01-11,720
2021-01-12,726
2021-01-13,727
2021-01-14,710
2021-01-15,703
2021-01-16,685
2021-01-17,693
2021-01-18,703
2021-01-19,697
2021-01-20,689
2021-01-21,693
2021-01-22,685
2021-01-23,674
2021-01-24,673
2021-01-25,695
2021-01-26,686
2021-01-27,660
2021-01-28,662
2021-01-29,657
2021-01-30,643
2021-01-31,660
2021-02-01,663
2021-02-02,644
2021-02-03,629
2021-02-04,604
2021-02-05,573
2021-02-06,546
2021-02-07,533
2021-02-08,545
2021-02-09,542
2021-02-10,542
2021-02-11,540
2021-02-12,536
2021-02-13,530
2021-02-14,535
2021-02-15,548
2021-02-16,543
2021-02-17,543
2021-02-18,530
2021-02-19,533
2021-02-20,540
2021-02-21,556
2021-02-22,566
2021-02-23,552
2021-02-24,549
2021-02-25,560
2021-02-26,545
2021-02-27,526
2021-02-28,545
2021-03-01,576
2021-03-02,570
2021-03-03,558
2021-03-04,571
2021-03-05,565
2021-03-06,574
2021-03-07,575
2021-03-08,599
2021-03-09,591
2021-03-10,602
2021-03-11,603
2021-03-12,592
2021-03-13,579
2021-03-14,584
2021-03-15,600
2021-03-16,610
2021-03-17,591
2021-03-18,599
2021-03-19,611
2021-03-20,617
2021-03-21,637
2021-03-22,649
2021-03-23,644
2021-03-24,642
2021-03-25,657
2021-03-26,663
2021-03-27,665
2021-03-28,672
2021-03-29,693
2021-03-30,693
2021-03-31,707
2021-04-01,702
2021-04-02,735
2021-04-03,745
2021-04-04,759
2021-04-05,770
2021-04-06,785
2021-04-07,801
2021-04-08,806
2021-04-09,810
2021-04-10,800
2021-04-11,804
2021-04-12,807
2021-04-13,795
2021-04-14,803
2021-04-15,818
2021-04-16,811
2021-04-17,820
2021-04-18,823
2021-04-19,845
2021-04-20,832
2021-04-21,840
2021-04-22,840
2021-04-23,856
2021-04-24,839
2021-04-25,836
2021-04-26,840
2021-04-27,837
2021-04-28,834
2021-04-29,841
2021-04-30,837
2021-05-01,821
2021-05-02,853
2021-05-03,850
2021-05-04,850
2021-05-05,836
2021-05-06,820
2021-05-07,808
2021-05-08,789
2021-05-09,779
2021-05-10,762
2021-05-11,751
2021-05-12,740
2021-05-13,725
2021-05-14,724
2021-05-15,706
2021-05-16,685
2021-05-17,684
2021-05-18,660
2021-05-19,639
2021-05-20,625
2021-05-21,608
2021-05-22,604
2021-05-23,596
2021-05-24,597
2021-05-25,584
2021-05-26,557
2021-05-27,543
2021-05-28,523
2021-05-29,503
2021-05-30,492
2021-05-31,474
2021-06-01,449
2021-06-02,427
2021-06-03,398
2021-06-04,372
2021-06-05,357
2021-06-06,347
2021-06-07,343
2021-06-08,325
2021-06-09,313
2021-06-10,301
2021-06-11,285
2021-06-12,272
2021-06-13,267
2021-06-14,268
2021-06-15,254
2021-06-16,242
2021-06-17,231
2021-06-18,221
2021-06-19,210
2021-06-20,200
2021-06-21,198
2021-06-22,187
2021-06-23,175
2021-06-24,161
2021-06-25,153
2021-06-26,149
2021-06-27,144
2021-06-28,143
2021-06-29,132
2021-06-30,127
2021-07-01,115
2021-07-02,111
2021-07-03,111
2021-07-04,111
2021-07-05,110
2021-07-06,105
2021-07-07,98
2021-07-08,90
2021-07-09,88
2021-07-10,85
2021-07-11,86
2021-07-12,89
2021-07-13,85
2021-07-14,82
2021-07-15,82
2021-07-16,86
2021-07-17,87
2021-07-18,90
2021-07-19,108
2021-07-20,111
2021-07-21,119
2021-07-22,123
2021-07-23,131
2021-07-24,142
2021-07-25,151
2021-07-26,161
2021-07-27,173
2021-07-28,183
2021-07-29,187
2021-07-30,186
2021-07-31,193
2021-08-01,203
2021-08-02,213
2021-08-03,210
2021-08-04,217
2021-08-05,220
2021-08-06,221
2021-08-07,221
2021-08-08,220
2021-08-09,223
2021-08-10,224
2021-08-11,222
2021-08-12,216
2021-08-13,209
2021-08-14,207
2021-08-15,207
2021-08-16,208
2021-08-17,211
2021-08-18,222
2021-08-19,221
2021-08-20,223
2021-08-21,221
2021-08-22,225
2021-08-23,238
2021-08-24,234
2021-08-25,232
2021-08-26,228
2021-08-27,232
2021-08-28,233
2021-08-29,227
2021-08-30,228
2021-08-31,220
2021-09-01,214
2021-09-02,216
2021-09-03,221
2021-09-04,220
2021-09-05,222
2021-09-06,228
2021-09-07,230
2021-09-08,228
2021-09-09,224
2021-09-10,222
2021-09-11,215
2021-09-12,206
2021-09-13,206
2021-09-14,210
2021-09-15,210
2021-09-16,207
2021-09-17,203
2021-09-18,199
2021-09-19,204
2021-09-20,207
2021-09-21,206
2021-09-22,192
2021-09-23,193
2021-09-24,188
2021-09-25,182
2021-09-26,178
2021-09-27,170
2021-09-28,161
2021-09-29,154
2021-09-30,145
2021-10-01,145
2021-10-02,140
2021-10-03,142
2021-10-04,149
2021-10-05,138
2021-10-06,140
2021-10-07,135
2021-10-08,137
2021-10-09,144
2021-10-10,147
2021-10-11,153
2021-10-12,149
2021-10-13,154
2021-10-14,155
2021-10-15,148
2021-10-16,145
2021-10-17,156
2021-10-18,165
2021-10-19,169
2021-10-20,181
2021-10-21,183
2021-10-22,202
2021-10-23,198
2021-10-24,203
2021-10-25,212
2021-10-26,212
2021-10-27,222
2021-10-28,225
2021-10-29,240
2021-10-30,227
2021-10-31,237
2021-11-01,251
2021-11-02,267
2021-11-03,279
2021-11-04,285
2021-11-05,297
2021-11-06,311
2021-11-07,331
2021-11-08,332
2021-11-09,339
2021-11-10,352
2021-11-11,365
2021-11-12,385
2021-11-13,384
2021-11-14,400
2021-11-15,411
2021-11-16,432
2021-11-17,438
2021-11-18,456
2021-11-19,474
2021-11-20,480
2021-11-21,501
2021-11-22,524
2021-11-23,536
2021-11-24,553
2021-11-25,578
2021-11-26,573
2021-11-27,595
2021-11-28,605
2021-11-29,626
2021-11-30,645
2021-12-01,647
2021-12-02,641
2021-12-03,638
2021-12-04,626
2021-12-05,638
2021-12-06,655
2021-12-07,665
2021-12-08,672
2021-12-09,682
2021-12-10,686
2021-12-11,662
2021-12-12,675
2021-12-13,671
2021-12-14,655
2021-12-15,658
2021-12-16,656
2021-12-17,665
2021-12-18,645
2021-12-19,635
2021-12-20,634
2021-12-21,625
2021-12-22,601
2021-12-23,581
2021-12-24,570
2021-12-25,549
2021-12-26,550
2021-12-27,562
2021-12-28,548
2021-12-29,531
2021-12-30,514
2021-12-31,498
2022-01-01,486
2022-01-02,488
2022-01-03,500
2022-01-04,475
2022-01-05,465
2022-01-06,450
2022-01-07,432
2022-01-08,424
2022-01-09,423
2022-01-10,426
2022-01-11,408
2022-01-12,390
2022-01-13,374
2022-01-14,355
2022-01-15,333
2022-01-16,323
2022-01-17,327
2022-01-18,313
2022-01-19,311
2022-01-20,300
2022-01-21,291
2022-01-22,278
2022-01-23,271
2022-01-24,270
2022-01-25,267
2022-01-26,258
2022-01-27,256
2022-01-28,246
2022-01-29,226
2022-01-30,217
2022-01-31,229
2022-02-01,224
2022-02-02,224
2022-02-03,231
2022-02-04,230
2022-02-05,215
2022-02-06,227
2022-02-07,232
2022-02-08,229
2022-02-09,213
