Datum,Opgenomen
2020-07-23,30
2020-07-24,28
2020-07-25,25
2020-07-26,25
2020-07-27,29
2020-07-28,29
2020-07-29,28
2020-07-30,30
2020-07-31,33
2020-08-01,34
2020-08-02,35
2020-08-03,38
2020-08-04,40
2020-08-05,39
2020-08-06,41
2020-08-07,41
2020-08-08,42
2020-08-09,47
2020-08-10,46
2020-08-11,49
2020-08-12,49
2020-08-13,46
2020-08-14,51
2020-08-15,49
2020-08-16,50
2020-08-17,59
2020-08-18,54
2020-08-19,53
2020-08-20,55
2020-08-21,58
2020-08-22,54
2020-08-23,56
2020-08-24,56
2020-08-25,51
2020-08-26,49
2020-08-27,49
2020-08-28,47
2020-08-29,47
2020-08-30,52
2020-08-31,51
2020-09-01,47
2020-09-02,45
2020-09-03,47
2020-09-04,51
2020-09-05,47
2020-09-06,51
2020-09-07,52
2020-09-08,51
2020-09-09,52
2020-09-10,55
2020-09-11,60
2020-09-12,64
2020-09-13,66
2020-09-14,77
2020-09-15,77
2020-09-16,72
2020-09-17,72
2020-09-18,76
2020-09-19,89
2020-09-20,100
2020-09-21,109
2020-09-22,117
2020-09-23,125
2020-09-24,132
2020-09-25,146
2020-09-26,151
2020-09-27,162
2020-09-28,169
2020-09-29,179
2020-09-30,182
2020-10-01,188
2020-10-02,188
2020-10-03,197
2020-10-04,209
2020-10-05,223
2020-10-06,244
2020-10-07,257
2020-10-08,262
2020-10-09,279
2020-10-10,278
2020-10-11,284
2020-10-12,308
2020-10-13,328
2020-10-14,345
2020-10-15,364
2020-10-16,402
2020-10-17,396
2020-10-18,418
2020-10-19,456
2020-10-20,483
2020-10-21,498
2020-10-22,511
2020-10-23,525
2020-10-24,533
2020-10-25,548
2020-10-26,573
2020-10-27,586
2020-10-28,605
2020-10-29,615
2020-10-30,624
2020-10-31,632
2020-11-01,637
2020-11-02,662
2020-11-03,659
2020-11-04,664
2020-11-05,659
2020-11-06,655
2020-11-07,645
2020-11-08,650
2020-11-09,653
2020-11-10,653
2020-11-11,650
2020-11-12,655
2020-11-13,656
2020-11-14,624
2020-11-15,626
2020-11-16,622
2020-11-17,609
2020-11-18,593
2020-11-19,596
2020-11-20,588
2020-11-21,573
2020-11-22,570
2020-11-23,571
2020-11-24,564
2020-11-25,570
2020-11-26,565
2020-11-27,549
2020-11-28,541
2020-11-29,526
2020-11-30,523
2020-12-01,516
2020-12-02,515
2020-12-03,504
2020-12-04,514
2020-12-05,510
2020-12-06,513
2020-12-07,508
2020-12-08,517
2020-12-09,512
2020-12-10,518
2020-12-11,513
2020-12-12,510
2020-12-13,535
2020-12-14,540
2020-12-15,554
2020-12-16,564
2020-12-17,588
2020-12-18,595
2020-12-19,607
2020-12-20,626
2020-12-21,625
2020-12-22,632
2020-12-23,651
2020-12-24,654
2020-12-25,646
2020-12-26,659
2020-12-27,674
2020-12-28,710
2020-12-29,732
2020-12-30,744
2020-12-31,741
2021-01-01,730
2021-01-02,733
2021-01-03,735
2021-01-04,753
2021-01-05,749
2021-01-06,736
2021-01-07,737
2021-01-08,733
2021-01-09,713
2021-01-10,711
2021-01-11,724
2021-01-12,727
2021-01-13,731
2021-01-14,716
2021-01-15,708
2021-01-16,688
2021-01-17,696
2021-01-18,705
2021-01-19,697
2021-01-20,691
2021-01-21,697
2021-01-22,691
2021-01-23,679
2021-01-24,675
2021-01-25,697
2021-01-26,693
2021-01-27,667
2021-01-28,666
2021-01-29,663
2021-01-30,648
2021-01-31,665
2021-02-01,670
2021-02-02,651
2021-02-03,635
2021-02-04,609
2021-02-05,579
2021-02-06,552
2021-02-07,539
2021-02-08,551
2021-02-09,550
2021-02-10,550
2021-02-11,546
2021-02-12,543
2021-02-13,536
2021-02-14,541
2021-02-15,553
2021-02-16,530
