Datum,Opgenomen
2020-07-23,27
2020-07-24,25
2020-07-25,22
2020-07-26,23
2020-07-27,26
2020-07-28,26
2020-07-29,25
2020-07-30,27
2020-07-31,30
2020-08-01,31
2020-08-02,32
2020-08-03,35
2020-08-04,37
2020-08-05,36
2020-08-06,39
2020-08-07,39
2020-08-08,40
2020-08-09,45
2020-08-10,43
2020-08-11,46
2020-08-12,46
2020-08-13,43
2020-08-14,48
2020-08-15,46
2020-08-16,47
2020-08-17,55
2020-08-18,51
2020-08-19,50
2020-08-20,52
2020-08-21,55
2020-08-22,51
2020-08-23,53
2020-08-24,53
2020-08-25,48
2020-08-26,46
2020-08-27,46
2020-08-28,44
2020-08-29,44
2020-08-30,49
2020-08-31,48
2020-09-01,44
2020-09-02,43
2020-09-03,44
2020-09-04,48
2020-09-05,44
2020-09-06,48
2020-09-07,49
2020-09-08,48
2020-09-09,49
2020-09-10,52
2020-09-11,57
2020-09-12,61
2020-09-13,63
2020-09-14,74
2020-09-15,74
2020-09-16,69
2020-09-17,69
2020-09-18,73
2020-09-19,86
2020-09-20,97
2020-09-21,106
2020-09-22,113
2020-09-23,122
2020-09-24,129
2020-09-25,143
2020-09-26,148
2020-09-27,159
2020-09-28,166
2020-09-29,176
2020-09-30,179
2020-10-01,184
2020-10-02,184
2020-10-03,193
2020-10-04,204
2020-10-05,218
2020-10-06,240
2020-10-07,253
2020-10-08,258
2020-10-09,274
2020-10-10,274
2020-10-11,280
2020-10-12,303
2020-10-13,322
2020-10-14,342
2020-10-15,361
2020-10-16,398
2020-10-17,393
2020-10-18,415
2020-10-19,453
2020-10-20,479
2020-10-21,495
2020-10-22,508
2020-10-23,522
2020-10-24,528
2020-10-25,544
2020-10-26,570
2020-10-27,581
2020-10-28,599
2020-10-29,610
2020-10-30,617
2020-10-31,625
2020-11-01,633
2020-11-02,658
2020-11-03,653
2020-11-04,658
2020-11-05,650
2020-11-06,647
2020-11-07,639
2020-11-08,644
2020-11-09,645
2020-11-10,648
2020-11-11,643
2020-11-12,648
2020-11-13,650
2020-11-14,618
2020-11-15,621
2020-11-16,617
2020-11-17,604
2020-11-18,588
2020-11-19,590
2020-11-20,581
2020-11-21,567
2020-11-22,562
2020-11-23,564
2020-11-24,557
2020-11-25,564
2020-11-26,559
2020-11-27,542
2020-11-28,536
2020-11-29,521
2020-11-30,518
2020-12-01,511
2020-12-02,512
2020-12-03,500
2020-12-04,510
2020-12-05,504
2020-12-06,509
2020-12-07,505
2020-12-08,515
2020-12-09,507
2020-12-10,513
2020-12-11,509
2020-12-12,506
2020-12-13,530
2020-12-14,536
2020-12-15,549
2020-12-16,559
2020-12-17,584
2020-12-18,591
2020-12-19,602
2020-12-20,624
2020-12-21,621
2020-12-22,629
2020-12-23,646
2020-12-24,652
2020-12-25,645
2020-12-26,658
2020-12-27,673
2020-12-28,708
2020-12-29,728
2020-12-30,737
2020-12-31,738
2021-01-01,725
2021-01-02,730
2021-01-03,733
2021-01-04,751
2021-01-05,747
2021-01-06,735
2021-01-07,733
2021-01-08,731
2021-01-09,711
2021-01-10,707
2021-01-11,720
2021-01-12,726
2021-01-13,727
2021-01-14,710
2021-01-15,703
2021-01-16,685
2021-01-17,693
2021-01-18,703
2021-01-19,697
2021-01-20,689
2021-01-21,693
2021-01-22,685
2021-01-23,674
2021-01-24,672
2021-01-25,695
2021-01-26,686
2021-01-27,660
2021-01-28,662
2021-01-29,657
2021-01-30,643
2021-01-31,660
2021-02-01,663
2021-02-02,644
2021-02-03,629
2021-02-04,604
2021-02-05,573
2021-02-06,547
2021-02-07,533
2021-02-08,545
2021-02-09,542
2021-02-10,542
2021-02-11,540
2021-02-12,536
2021-02-13,530
2021-02-14,535
2021-02-15,548
2021-02-16,543
2021-02-17,543
2021-02-18,531
2021-02-19,534
2021-02-20,540
2021-02-21,556
2021-02-22,567
2021-02-23,554
2021-02-24,550
2021-02-25,561
2021-02-26,546
2021-02-27,527
2021-02-28,546
2021-03-01,577
2021-03-02,571
2021-03-03,560
2021-03-04,573
2021-03-05,568
2021-03-06,576
2021-03-07,577
2021-03-08,601
2021-03-09,592
2021-03-10,603
2021-03-11,604
2021-03-12,594
2021-03-13,580
2021-03-14,585
2021-03-15,600
2021-03-16,610
2021-03-17,592
2021-03-18,599
2021-03-19,611
2021-03-20,617
2021-03-21,637
2021-03-22,649
2021-03-23,644
2021-03-24,642
2021-03-25,658
2021-03-26,663
2021-03-27,667
2021-03-28,673
2021-03-29,694
2021-03-30,695
2021-03-31,709
2021-04-01,704
2021-04-02,737
2021-04-03,747
2021-04-04,761
2021-04-05,772
2021-04-06,787
2021-04-07,803
2021-04-08,808
2021-04-09,812
2021-04-10,802
2021-04-11,806
2021-04-12,809
2021-04-13,797
2021-04-14,804
2021-04-15,820
2021-04-16,813
2021-04-17,822
2021-04-18,821
2021-04-19,846
2021-04-20,834
2021-04-21,842
2021-04-22,843
2021-04-23,858
2021-04-24,841
2021-04-25,838
2021-04-26,842
2021-04-27,839
2021-04-28,836
2021-04-29,843
2021-04-30,839
2021-05-01,822
2021-05-02,854
2021-05-03,851
2021-05-04,851
2021-05-05,837
2021-05-06,821
2021-05-07,809
2021-05-08,790
2021-05-09,780
2021-05-10,763
2021-05-11,752
2021-05-12,741
2021-05-13,726
2021-05-14,725
2021-05-15,708
2021-05-16,687
2021-05-17,686
2021-05-18,661
2021-05-19,640
2021-05-20,627
2021-05-21,611
2021-05-22,608
2021-05-23,600
2021-05-24,601
2021-05-25,587
2021-05-26,561
2021-05-27,547
2021-05-28,527
2021-05-29,507
2021-05-30,494
2021-05-31,475
2021-06-01,450
2021-06-02,428
2021-06-03,399
2021-06-04,373
2021-06-05,358
2021-06-06,348
2021-06-07,344
2021-06-08,326
2021-06-09,314
2021-06-10,302
2021-06-11,286
2021-06-12,273
2021-06-13,268
2021-06-14,269
2021-06-15,255
2021-06-16,243
2021-06-17,232
2021-06-18,222
2021-06-19,211
2021-06-20,201
2021-06-21,199
2021-06-22,188
2021-06-23,176
2021-06-24,162
2021-06-25,154
2021-06-26,150
2021-06-27,145
2021-06-28,144
2021-06-29,133
2021-06-30,127
2021-07-01,116
2021-07-02,112
2021-07-03,112
2021-07-04,112
2021-07-05,111
2021-07-06,106
2021-07-07,99
2021-07-08,91
2021-07-09,89
2021-07-10,86
2021-07-11,87
2021-07-12,90
2021-07-13,86
2021-07-14,83
2021-07-15,83
2021-07-16,87
2021-07-17,88
2021-07-18,91
2021-07-19,109
2021-07-20,112
2021-07-21,120
2021-07-22,124
2021-07-23,132
2021-07-24,143
2021-07-25,152
2021-07-26,162
2021-07-27,173
2021-07-28,184
2021-07-29,188
2021-07-30,187
2021-07-31,194
2021-08-01,204
2021-08-02,214
2021-08-03,211
2021-08-04,218
2021-08-05,221
2021-08-06,222
2021-08-07,222
2021-08-08,221
2021-08-09,223
2021-08-10,225
2021-08-11,223
2021-08-12,217
2021-08-13,210
2021-08-14,208
2021-08-15,208
2021-08-16,209
2021-08-17,212
2021-08-18,223
2021-08-19,222
2021-08-20,224
2021-08-21,222
2021-08-22,226
2021-08-23,239
2021-08-24,235
2021-08-25,233
2021-08-26,229
2021-08-27,233
2021-08-28,234
2021-08-29,228
2021-08-30,229
2021-08-31,221
2021-09-01,214
2021-09-02,216
2021-09-03,221
2021-09-04,219
2021-09-05,222
2021-09-06,229
2021-09-07,231
2021-09-08,229
2021-09-09,225
2021-09-10,223
2021-09-11,216
2021-09-12,207
2021-09-13,207
2021-09-14,211
2021-09-15,211
2021-09-16,208
2021-09-17,204
2021-09-18,200
2021-09-19,205
2021-09-20,208
2021-09-21,207
2021-09-22,193
2021-09-23,194
2021-09-24,189
2021-09-25,183
2021-09-26,179
2021-09-27,171
2021-09-28,162
2021-09-29,155
2021-09-30,146
2021-10-01,146
2021-10-02,141
2021-10-03,143
2021-10-04,150
2021-10-05,139
2021-10-06,141
2021-10-07,136
2021-10-08,138
2021-10-09,145
2021-10-10,148
2021-10-11,154
2021-10-12,150
2021-10-13,155
2021-10-14,155
2021-10-15,149
2021-10-16,146
2021-10-17,157
2021-10-18,166
2021-10-19,170
2021-10-20,182
2021-10-21,184
2021-10-22,203
2021-10-23,199
2021-10-24,204
2021-10-25,213
2021-10-26,214
2021-10-27,223
2021-10-28,227
2021-10-29,242
2021-10-30,229
2021-10-31,239
2021-11-01,253
2021-11-02,268
2021-11-03,280
2021-11-04,286
2021-11-05,298
2021-11-06,312
2021-11-07,332
2021-11-08,333
2021-11-09,340
2021-11-10,353
2021-11-11,366
2021-11-12,385
2021-11-13,385
2021-11-14,400
2021-11-15,411
2021-11-16,433
2021-11-17,438
2021-11-18,456
2021-11-19,473
2021-11-20,481
2021-11-21,502
2021-11-22,525
2021-11-23,537
2021-11-24,554
2021-11-25,578
2021-11-26,574
2021-11-27,596
2021-11-28,606
2021-11-29,627
2021-11-30,644
2021-12-01,648
2021-12-02,643
2021-12-03,640
2021-12-04,626
2021-12-05,639
2021-12-06,654
2021-12-07,665
2021-12-08,671
2021-12-09,683
2021-12-10,685
2021-12-11,658
2021-12-12,670
2021-12-13,669
2021-12-14,654
2021-12-15,658
2021-12-16,656
2021-12-17,664
2021-12-18,644
2021-12-19,634
2021-12-20,634
2021-12-21,625
2021-12-22,600
2021-12-23,581
2021-12-24,568
2021-12-25,549
2021-12-26,550
2021-12-27,562
2021-12-28,548
2021-12-29,530
2021-12-30,513
2021-12-31,497
2022-01-01,486
2022-01-02,488
2022-01-03,500
2022-01-04,475
2022-01-05,465
2022-01-06,450
2022-01-07,432
2022-01-08,424
2022-01-09,423
2022-01-10,425
2022-01-11,407
2022-01-12,389
2022-01-13,373
2022-01-14,353
2022-01-15,332
2022-01-16,322
2022-01-17,326
2022-01-18,312
2022-01-19,310
2022-01-20,299
2022-01-21,290
2022-01-22,277
2022-01-23,270
2022-01-24,269
2022-01-25,266
2022-01-26,258
2022-01-27,255
2022-01-28,246
2022-01-29,227
2022-01-30,217
2022-01-31,228
2022-02-01,222
2022-02-02,224
2022-02-03,231
2022-02-04,231
2022-02-05,218
2022-02-06,229
2022-02-07,233
2022-02-08,231
2022-02-09,216
2022-02-10,210
2022-02-11,198
2022-02-12,183
2022-02-13,186
2022-02-14,191
2022-02-15,192
2022-02-16,185
2022-02-17,185
2022-02-18,182
2022-02-19,185
2022-02-20,175
2022-02-21,181
2022-02-22,183
2022-02-23,171
